country,model,reasoning,run_number,attempt,TT4G35A,TT4G35B,TT4G35C,TT4G35D,TT4G35E,TT4G35F,TT4G35G,TT4G35H,TT4G35I,TT4G35J,llm_response_id
Hungary,xai.grok-4-fast-non-reasoning,none,2,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,638a8dee-c79e-4eb1-b623-d75e00232b75
Hungary,xai.grok-4-fast-non-reasoning,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,8af6fa05-65c4-4693-a4e6-490819a838eb
Hungary,xai.grok-4-fast-non-reasoning,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,8fd7923b-f1ce-4e6b-a1c9-59757f51752d
Hungary,xai.grok-4-fast-non-reasoning,none,7,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,a3073767-74c4-455e-951e-c47302dd2d18
Hungary,xai.grok-4-fast-non-reasoning,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,b71e92af-3f3c-4ffb-a123-7ea2ee744e60
Hungary,xai.grok-4-fast-non-reasoning,none,5,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,3267cb4f-6b60-4dcc-afd0-4381050727c1
Hungary,xai.grok-4-fast-non-reasoning,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,1a0a6663-ec62-4af9-8523-99cc35ec3d9c
Hungary,xai.grok-4-fast-non-reasoning,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,4fe612c0-1122-4c64-b243-1add3c96ade9
Hungary,xai.grok-4-fast-non-reasoning,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,0c403dbf-8f2c-445f-ab6d-0f681108214d
Hungary,xai.grok-4-fast-non-reasoning,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,bc37627e-c8b2-4a3b-8fb1-684610379c38
Iceland,openai.gpt-5.2,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,529099b0-f144-4143-8474-22521e080e55
Iceland,openai.gpt-5.2,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,43290ce5-3bc4-4899-a345-8e571574c47e
Iceland,openai.gpt-5.2,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,98a615b8-7e92-43ea-87fe-802469ace9da
Iceland,openai.gpt-5.2,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,b2206d90-fd37-459d-9c5e-826100b1b6f2
Iceland,openai.gpt-5.2,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,7d3b00c8-3fd0-4496-b504-63759ce1908f
Iceland,openai.gpt-5.2,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,db942527-e731-40d9-ac23-8de70597d2cc
Iceland,openai.gpt-5.2,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,07ff785a-0821-4034-a08f-c78cded54d18
Iceland,openai.gpt-5.2,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,6506fba4-652b-409d-bd87-eff74e8fad83
Iceland,openai.gpt-5.2,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,7ec4c7a0-f49a-409e-9f9e-b7c471cff8e5
Iceland,google.gemini-3-flash-preview,none,5,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,960776e2-424d-46e2-b884-8e60707e1ed1
Iceland,google.gemini-3-flash-preview,none,8,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,3cd4c8ff-d87f-4d15-a317-563bca61564c
Iceland,openai.gpt-5.2,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,9a473853-bd0b-4a20-9df4-1f151edb9dbd
Iceland,google.gemini-3-flash-preview,none,2,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,c5709e03-55ab-4aa2-9a18-a062e1da530e
Iceland,openai.gpt-5.2,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,e3e333e9-119c-4393-b724-d2f2d608fe1f
Iceland,openai.gpt-5.2,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,cbf36230-3bdf-4dce-8b62-5e6a36434523
Iceland,google.gemini-3-flash-preview,none,1,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,0e6a878a-2649-4812-98a1-c42789681e02
Iceland,google.gemini-3-flash-preview,none,6,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,9e0b8525-2f05-4a52-8577-532b017ad646
Iceland,openai.gpt-5.2,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,dfbbce8a-d256-43b6-ae82-af0800b2f38f
Iceland,openai.gpt-5.2,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,cd2e6096-469e-42af-a1f5-9d78ed4ff8ac
Iceland,google.gemini-3-flash-preview,none,4,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,2d113b78-f3de-4590-8d47-ceb530013539
Iceland,google.gemini-3-flash-preview,none,3,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,607b73d6-6fc8-4691-86e2-6366a87ea38a
Iceland,openai.gpt-5.2,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,083e8362-a203-492c-a2aa-7d7138372f79
Iceland,google.gemini-3-flash-preview,none,10,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,6c8141bc-e526-4fd7-a470-f8c52f6e23b5
Iceland,openai.gpt-5.2,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,cb380277-9988-4201-bc02-406c55557c2d
Iceland,openai.gpt-5.2,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,6415bf00-36b9-43f7-a5c4-166d8ab7a828
Iceland,openai.gpt-5.2,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,7dfece87-29b1-4ace-b1ee-f993164aa562
Iceland,google.gemini-3-flash-preview,none,9,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,7003e5a9-6a8d-4537-b83c-532f0fcea450
Iceland,google.gemini-3-flash-preview,none,7,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,606e3fe2-e75d-4158-b4ce-c701b7344c9a
Iceland,anthropic.claude-4.5-haiku,low,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,6979b753-8afc-4f4f-beb2-1cbe2ecdcd81
Iceland,anthropic.claude-4.5-haiku,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,3d2302ae-85b0-4a30-9e82-eb288c745450
Iceland,anthropic.claude-4.5-haiku,low,7,1,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,4b788562-bc15-4984-81ac-d3de4caf7f5f
Iceland,xai.grok-4-fast-reasoning,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,3f03959c-9650-4f9c-8885-bf6025f2dcff
Iceland,openai.gpt-5.2,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,637db05c-3744-4951-959e-b4f8e7c7815f
Iceland,xai.grok-4-fast-reasoning,high,6,1,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,e38b049d-3d45-4330-9e85-cebab9659f2f
Iceland,anthropic.claude-4.5-haiku,low,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,cf238b11-8bfe-4ec6-be6f-865af138f6fe
Iceland,anthropic.claude-4.5-haiku,low,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,4d05c700-20ee-484e-84c2-874a10db6bd3
Iceland,anthropic.claude-4.5-haiku,low,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,b02cbaef-fc08-4a14-ac83-f237d8bab8ab
Iceland,openai.gpt-5.2,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,968d410d-9d7a-4f82-b2c4-74a6f34e2c51
Iceland,anthropic.claude-4.5-haiku,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,2c94c737-f816-4ebd-9252-77947fbcb7c9
Iceland,anthropic.claude-4.5-haiku,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,1e1ed89e-0c11-4042-8c4e-1171f9e62350
Iceland,anthropic.claude-4.5-haiku,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,26d2547c-f53c-43d0-805a-8044ffd515d3
Iceland,xai.grok-4-fast-reasoning,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,b104ad90-dc49-436e-9842-da757cfa1c04
Iceland,xai.grok-4-fast-reasoning,high,3,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,c483a51c-9356-41ee-98b1-db40e57b9b67
Iceland,anthropic.claude-4.5-haiku,low,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,709496e8-8732-4a0f-8f1a-31e7c4859a2d
Iceland,anthropic.claude-4.5-haiku,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,69d1fb3c-011e-405b-aff0-41d3d0796a7c
Iceland,anthropic.claude-4.5-haiku,high,10,1,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,d955f648-eb68-4fea-8f8a-b4f9a94645e1
Iceland,anthropic.claude-4.5-haiku,low,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,1c644943-0190-4410-a5dd-2204ba0731d0
Iceland,xai.grok-4-fast-reasoning,high,10,1,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,18d948a0-e804-4799-b2e5-246400af6657
Iceland,anthropic.claude-4.5-haiku,low,10,1,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,499684cb-2e6c-4610-8a91-863b5d0e4c45
Iceland,anthropic.claude-4.5-haiku,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,9575d46d-02a2-4191-99dc-1b7eb4784dd1
Iceland,xai.grok-4-fast-reasoning,high,1,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,43cf02cc-5a83-4e8c-8e24-7d56d61b9d8a
Iceland,xai.grok-4-fast-reasoning,high,4,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,f24e69de-7b0d-4788-8731-495a3892b7fa
Iceland,xai.grok-4-fast-reasoning,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,53b405cb-b015-411f-bc68-1f99b43c25db
Iceland,anthropic.claude-4.5-haiku,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,092ee896-69d8-4507-9151-bed3487a7fb2
Iceland,anthropic.claude-4.5-haiku,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,63148ed9-a1a8-4325-84f4-a5fe8538ab9a
Iceland,anthropic.claude-4.5-haiku,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,0d481252-719d-4256-8a52-88cb545b5c52
Iceland,xai.grok-4-fast-reasoning,high,2,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,f8547cda-b57a-4a70-a3c0-2095026ee30a
Iceland,xai.grok-4-fast-reasoning,high,5,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,7ea01ad9-71b8-4f64-8830-a415e31eddd0
Iceland,google.gemini-3-flash-preview,high,7,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,b5ba1e44-ba5f-47e0-b52c-80cfe975cbd6
Iceland,anthropic.claude-4.5-haiku,low,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,aaf6d1eb-c020-4e2a-aea8-54813d765986
Iceland,google.gemini-3-flash-preview,high,4,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,b8c28227-7cf2-4317-bf7b-b5e95b28cac1
Iceland,anthropic.claude-4.5-haiku,low,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,b9e436d0-5614-4ef5-a4a4-a9ea4b52aa0a
Iceland,google.gemini-3-flash-preview,high,8,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,d2a71a67-3348-4b9d-a076-a6a21909ae3c
Iceland,google.gemini-3-flash-preview,high,5,1,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,f8feeb8d-e274-46ff-9620-e3403a425489
Iceland,google.gemini-3-flash-preview,high,10,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,146964e0-fc50-42f5-90ff-1d7c809e0c5e
Iceland,google.gemini-3-flash-preview,high,1,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,e1eda1f9-3aba-482e-89b6-db380d0a7c8f
Iceland,google.gemini-3-flash-preview,high,2,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,95664d2a-821d-4c61-9384-746d12f2d1a6
Iceland,google.gemini-3-flash-preview,high,9,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,2e43ba63-35eb-4926-af70-e6ba22159e46
Iceland,google.gemini-3-flash-preview,high,3,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,018adf0d-9bb0-4fe4-891a-3ff3f489ec98
Iceland,xai.grok-4-fast-non-reasoning,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,69464420-44d6-4b7f-82be-818f0f6637b0
Iceland,xai.grok-4-fast-non-reasoning,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,aeaafa18-a42d-40b5-8943-a192cbe6f243
Iceland,xai.grok-4-fast-non-reasoning,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,51125795-f939-4a72-ad86-538781bcb8f4
Iceland,xai.grok-4-fast-non-reasoning,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,075ddb12-ec9c-4e01-9453-1925e8643f6b
Iceland,google.gemini-3-flash-preview,high,6,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,941d76fd-67d7-46bf-9737-1a969da3ba94
Iceland,xai.grok-4-fast-non-reasoning,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,5c6ee71d-8dbc-450b-8b98-5eeb5da5501b
Iceland,xai.grok-4-fast-non-reasoning,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,cc869b30-49de-4fd7-af72-db3a7d9c9237
Iceland,xai.grok-4-fast-non-reasoning,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,0ddda0c5-cba3-43c2-9562-094dcec81613
Iceland,xai.grok-4-fast-non-reasoning,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,c9e8edbc-1bb8-421d-a4e9-6fb027ad59d4
Iceland,xai.grok-4-fast-non-reasoning,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,b72a1c70-3635-4320-a808-4e15b1eb559c
Iceland,xai.grok-4-fast-non-reasoning,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,23e1c3d0-de86-4be0-ba38-e9397b03cce3
Israel,openai.gpt-5.2,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,ca9de80d-153e-4158-a2c0-47ecc3702ab3
Israel,openai.gpt-5.2,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,4e7330bd-b4b6-4615-ba7a-6cce86ca42e5
Israel,openai.gpt-5.2,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,2c5aca82-5b72-457f-a975-58d5de742e8f
Israel,openai.gpt-5.2,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,9340b7e3-ef92-4696-9fd1-4a829af88bb4
Israel,openai.gpt-5.2,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,98033bf8-7510-43dd-8e67-4c332f4497c5
Israel,openai.gpt-5.2,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,cf87c4d1-c83e-4668-9d83-86edb4e51634
Israel,openai.gpt-5.2,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,18291551-065d-4db8-bc51-6fa7465b3a12
Israel,openai.gpt-5.2,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,14752678-b6e9-4248-a328-aed5a83feb1b
Israel,openai.gpt-5.2,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,82775c0f-6bee-4883-9585-a0af3d47f035
Israel,openai.gpt-5.2,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,0a3659e8-5757-427e-a9a5-5ad1298a4d32
Israel,openai.gpt-5.2,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,4cc2be45-0c90-4256-a05d-a3c21f44ab80
Israel,openai.gpt-5.2,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,d5c74bc3-6dec-4262-ad42-4e74d1240712
Israel,openai.gpt-5.2,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,5122fc18-aa3b-4ff4-81f3-02ad3226c0e2
Israel,openai.gpt-5.2,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,e98734c3-b387-43d3-a6dd-1d8778b607a3
Israel,openai.gpt-5.2,high,3,1,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,0412dbb6-e47e-4552-bcc1-5dec56def609
Israel,openai.gpt-5.2,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,24181c5f-78b1-43cc-b066-a036a588af95
Israel,openai.gpt-5.2,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,4c74d59c-f498-436c-9c42-f4a5497118cd
Israel,openai.gpt-5.2,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,ac0eb21c-861b-40f7-8b8e-9ef82b42bae9
Israel,openai.gpt-5.2,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,b5645522-2862-4828-976a-685f90f4274e
Israel,google.gemini-3-flash-preview,none,4,1,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,d19730b5-9be4-43e0-ba2a-60d460df6eed
Israel,google.gemini-3-flash-preview,none,8,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Disagree,d46bb626-80cb-480b-90d6-a9aa993de8f5
Israel,openai.gpt-5.2,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,dc480bbe-b98b-4e14-b479-774aa0159e1b
Israel,google.gemini-3-flash-preview,none,7,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,76d96619-3eb4-4b55-934a-cfebe57bdef5
Israel,google.gemini-3-flash-preview,none,6,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,0fa34f6f-70ca-476e-8ccf-f98c9b1c7964
Israel,google.gemini-3-flash-preview,none,1,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,79e3edb5-a3ae-4406-b238-31550d96c8ae
Israel,google.gemini-3-flash-preview,none,10,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,c8025a14-4867-411d-bd76-e33b60622d9b
Israel,google.gemini-3-flash-preview,none,9,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Disagree,c10aab48-2b0f-4559-a1d5-56321f90aa5f
Israel,google.gemini-3-flash-preview,none,5,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,8720882f-7f2a-479a-8888-9b333699e247
Israel,google.gemini-3-flash-preview,none,3,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,5af71f86-281c-4aa5-a3e4-f962ca93b2af
Israel,google.gemini-3-flash-preview,none,2,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,6a7499a0-a253-4fcb-b239-b1ddeabfb309
Israel,xai.grok-4-fast-reasoning,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,44e0cc06-1e6a-4017-afb7-afced4b862b1
Israel,xai.grok-4-fast-reasoning,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,a2884d77-e917-448a-9a7e-9913967f325d
Israel,xai.grok-4-fast-reasoning,high,6,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,46891e5b-49e8-4cfe-a112-01fddc3ce94e
Israel,xai.grok-4-fast-reasoning,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,89266e74-91d7-4edb-b5bc-77893a15c948
Israel,anthropic.claude-4.5-haiku,low,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,607839a3-97ce-4b2d-b70b-5ea0489ebb90
Israel,google.gemini-3-flash-preview,high,3,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,cba2c3a7-935c-412e-9a99-047b429f0f57
Israel,xai.grok-4-fast-reasoning,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Disagree,bc3348c0-b638-49cf-a496-6d8c2f64680a
Israel,xai.grok-4-fast-reasoning,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,d02971f0-de79-41ce-a148-8f8ddeee2baa
Israel,xai.grok-4-fast-reasoning,high,9,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,f3ec15ae-1291-417f-9516-3bf0711c030a
Israel,anthropic.claude-4.5-haiku,high,6,1,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,342ad9ce-e993-4022-b8be-16d761bad8ce
Israel,anthropic.claude-4.5-haiku,low,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,04d22466-4b70-4bbb-9a31-1df859d504d5
Israel,xai.grok-4-fast-reasoning,high,5,1,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,380de753-e1dc-4e37-a4c3-4fffd2205684
Israel,xai.grok-4-fast-reasoning,high,8,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,222e1fb7-4fb0-430c-9970-a16c561447c8
Israel,xai.grok-4-fast-reasoning,high,3,1,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,be7a848a-22c5-4852-8440-476261ebdfa0
Israel,anthropic.claude-4.5-haiku,low,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,ee17d994-5ccb-4a49-a409-b16a557ad9f0
Israel,google.gemini-3-flash-preview,high,4,1,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,d6ae327f-4fb3-4756-a745-c2b72f56e5f0
Israel,anthropic.claude-4.5-haiku,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,5d59af93-0d08-4409-8d2c-d245504f636d
Israel,anthropic.claude-4.5-haiku,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,63ffbb48-9ce8-424c-b2b2-cf3e4752684a
Israel,anthropic.claude-4.5-haiku,low,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,555ff3d0-7dd5-4829-971d-9ae77f831694
